org.springframework.test.context.junit.jupiter.SpringExtension.postProcessTestInstance;org.springframework.test.context.TestContextManager.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.injectDependencies;org.springframework.test.context.support.DefaultTestContext.getApplicationContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContext;org.springframework.test.context.cache.DefaultContextCache.put;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate$$Lambda/0x000000003a222830.loadContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.lambda$loadContext$0;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContextInternal;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader$ContextLoaderHook.run;org.springframework.boot.SpringApplication.withHook;org.springframework.util.function.ThrowingSupplier.get;org.springframework.util.function.ThrowingSupplier.get;org.springframework.boot.test.context.SpringBootContextLoader$$Lambda/0x000000003a22e558.getWithException;org.springframework.boot.test.context.SpringBootContextLoader.lambda$loadContext$2;org.springframework.boot.SpringApplication.run;org.springframework.boot.SpringApplication.refreshContext;org.springframework.boot.SpringApplication.refresh;org.springframework.boot.web.server.servlet.context.ServletWebServerApplicationContext.refresh;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.context.support.AbstractApplicationContext.invokeBeanFactoryPostProcessors;org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanFactoryPostProcessors;org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanDefinitionRegistryPostProcessors;org.springframework.context.annotation.ConfigurationClassPostProcessor.postProcessBeanDefinitionRegistry;org.springframework.context.annotation.ConfigurationClassPostProcessor.processConfigBeanDefinitions;org.springframework.context.annotation.ConfigurationClassParser.parse;org.springframework.context.annotation.ConfigurationClassParser$DeferredImportSelectorHandler.process;org.springframework.context.annotation.ConfigurationClassParser$DeferredImportSelectorGroupingHandler.processGroupImports;org.springframework.context.annotation.ConfigurationClassParser$DeferredImportSelectorGroupingHandler$$Lambda/0x000000003a362ab0.accept;org.springframework.context.annotation.ConfigurationClassParser$DeferredImportSelectorGroupingHandler.lambda$processGroupImports$0;org.springframework.context.annotation.ConfigurationClassParser.processImports;org.springframework.context.annotation.ConfigurationClassParser.processConfigurationClass;org.springframework.context.annotation.ConfigurationClassParser.asSourceClass;org.springframework.context.annotation.ConfigurationClassParser.asSourceClass;org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$$Lambda/0x000000003a32d3b0.test;org.springframework.boot.autoconfigure.AutoConfigurationImportSelector.shouldExclude,0.3904
org.springframework.test.context.junit.jupiter.SpringExtension.postProcessTestInstance;org.springframework.test.context.TestContextManager.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.injectDependencies;org.springframework.test.context.support.DefaultTestContext.getApplicationContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContext;org.springframework.test.context.cache.DefaultContextCache.put;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate$$Lambda/0x000000003a222830.loadContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.lambda$loadContext$0;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContextInternal;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader$ContextLoaderHook.run;org.springframework.boot.SpringApplication.withHook;org.springframework.util.function.ThrowingSupplier.get;org.springframework.util.function.ThrowingSupplier.get;org.springframework.boot.test.context.SpringBootContextLoader$$Lambda/0x000000003a22e558.getWithException;org.springframework.boot.test.context.SpringBootContextLoader.lambda$loadContext$2;org.springframework.boot.SpringApplication.run;org.springframework.boot.SpringApplication.refreshContext;org.springframework.boot.SpringApplication.refresh;org.springframework.boot.web.server.servlet.context.ServletWebServerApplicationContext.refresh;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.boot.web.server.servlet.context.ServletWebServerApplicationContext.onRefresh;org.springframework.boot.web.server.servlet.context.ServletWebServerApplicationContext.createWebServer;org.springframework.boot.tomcat.servlet.TomcatServletWebServerFactory.getWebServer;org.springframework.boot.tomcat.servlet.TomcatServletWebServerFactory.getTomcatWebServer;org.springframework.boot.tomcat.TomcatWebServer.<init>;org.springframework.boot.tomcat.TomcatWebServer.initialize;org.springframework.boot.tomcat.servlet.TomcatServletWebServerFactory$StaticResourceConfigurer.lifecycleEvent;org.springframework.boot.web.server.servlet.ServletWebServerSettings.getStaticResourceUrls;org.springframework.boot.web.server.servlet.StaticResourceJars.getUrls;org.springframework.boot.web.server.servlet.StaticResourceJars.getUrlsFrom;org.springframework.boot.web.server.servlet.StaticResourceJars.addUrl;org.springframework.boot.web.server.servlet.StaticResourceJars.addUrlFile;org.springframework.boot.web.server.servlet.StaticResourceJars.isResourcesJar;org.springframework.boot.web.server.servlet.StaticResourceJars.isResourcesJar,0.7808
org.springframework.test.context.junit.jupiter.SpringExtension.postProcessTestInstance;org.springframework.test.context.TestContextManager.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.injectDependencies;org.springframework.test.context.support.DefaultTestContext.getApplicationContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContext;org.springframework.test.context.cache.DefaultContextCache.put;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate$$Lambda/0x000000003a222830.loadContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.lambda$loadContext$0;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContextInternal;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader$ContextLoaderHook.run;org.springframework.boot.SpringApplication.withHook;org.springframework.util.function.ThrowingSupplier.get;org.springframework.util.function.ThrowingSupplier.get;org.springframework.boot.test.context.SpringBootContextLoader$$Lambda/0x000000003a22e558.getWithException;org.springframework.boot.test.context.SpringBootContextLoader.lambda$loadContext$2;org.springframework.boot.SpringApplication.run;org.springframework.boot.SpringApplication.refreshContext;org.springframework.boot.SpringApplication.refresh;org.springframework.boot.web.server.servlet.context.ServletWebServerApplicationContext.refresh;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.context.support.AbstractApplicationContext.invokeBeanFactoryPostProcessors;org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanFactoryPostProcessors;org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanDefinitionRegistryPostProcessors;org.springframework.context.annotation.ConfigurationClassPostProcessor.postProcessBeanDefinitionRegistry;org.springframework.context.annotation.ConfigurationClassPostProcessor.processConfigBeanDefinitions;org.springframework.context.annotation.ConfigurationClassParser.parse;org.springframework.context.annotation.ConfigurationClassParser$DeferredImportSelectorHandler.process;org.springframework.context.annotation.ConfigurationClassParser$DeferredImportSelectorGroupingHandler.processGroupImports;org.springframework.context.annotation.ConfigurationClassParser$DeferredImportSelectorGroupingHandler$$Lambda/0x000000003a362ab0.accept;org.springframework.context.annotation.ConfigurationClassParser$DeferredImportSelectorGroupingHandler.lambda$processGroupImports$0;org.springframework.context.annotation.ConfigurationClassParser.processImports;org.springframework.context.annotation.ConfigurationClassParser.processConfigurationClass;org.springframework.context.annotation.ConfigurationClassParser.doProcessConfigurationClass;org.springframework.context.annotation.ConfigurationClassParser.processImports;org.springframework.context.annotation.ConfigurationClassParser.processImports;org.springframework.context.annotation.ConfigurationClassParser.processConfigurationClass;org.springframework.context.annotation.ConfigurationClassParser.doProcessConfigurationClass;org.springframework.context.annotation.AnnotationConfigUtils.attributesForRepeatable;org.springframework.core.type.AnnotatedTypeMetadata.getMergedRepeatableAnnotationAttributes;org.springframework.core.type.AnnotatedTypeMetadata.getMergedRepeatableAnnotationAttributes;org.springframework.core.type.AnnotatedTypeMetadata$$Lambda/0x000000003a305f98.get,0.3904
org.springframework.test.context.junit.jupiter.SpringExtension.postProcessTestInstance;org.springframework.test.context.TestContextManager.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.injectDependencies;org.springframework.test.context.support.DefaultTestContext.getApplicationContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContext;org.springframework.test.context.cache.DefaultContextCache.put;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate$$Lambda/0x000000003a222830.loadContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.lambda$loadContext$0;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContextInternal;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader$ContextLoaderHook.run;org.springframework.boot.SpringApplication.withHook;org.springframework.util.function.ThrowingSupplier.get;org.springframework.util.function.ThrowingSupplier.get;org.springframework.boot.test.context.SpringBootContextLoader$$Lambda/0x000000003a22e558.getWithException;org.springframework.boot.test.context.SpringBootContextLoader.lambda$loadContext$2;org.springframework.boot.SpringApplication.run;org.springframework.boot.SpringApplication.refreshContext;org.springframework.boot.SpringApplication.refresh;org.springframework.boot.web.server.servlet.context.ServletWebServerApplicationContext.refresh;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.context.support.AbstractApplicationContext.invokeBeanFactoryPostProcessors;org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanFactoryPostProcessors;org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanDefinitionRegistryPostProcessors;org.springframework.context.annotation.ConfigurationClassPostProcessor.postProcessBeanDefinitionRegistry;org.springframework.context.annotation.ConfigurationClassPostProcessor.processConfigBeanDefinitions;org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitions;org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitionsForConfigurationClass;org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.registerBeanDefinitionForImportedConfigurationClass,0.3904
org.springframework.test.context.junit.jupiter.SpringExtension.beforeAll;org.springframework.test.context.junit.jupiter.SpringExtension.getTestContextManager;org.springframework.test.context.junit.jupiter.SpringExtension$$Lambda/0x000000003a1b1b70.apply;org.springframework.test.context.TestContextManager.<init>;org.springframework.test.context.TestContextManager.<init>;org.springframework.boot.test.context.SpringBootTestContextBootstrapper.buildTestContext;org.springframework.test.context.support.AbstractTestContextBootstrapper.buildTestContext;org.springframework.test.context.support.AbstractTestContextBootstrapper.buildMergedContextConfiguration;org.springframework.test.context.support.AbstractTestContextBootstrapper.buildDefaultMergedContextConfiguration;org.springframework.test.context.support.AbstractTestContextBootstrapper.buildMergedContextConfiguration;org.springframework.test.context.support.AbstractTestContextBootstrapper.getContextCustomizers;org.springframework.boot.test.http.client.DisableReactorResourceFactoryGlobalResourcesContextCustomizerFactory.createContextCustomizer;org.springframework.util.ClassUtils.isPresent;org.springframework.util.ClassUtils.forName,0.3904
org.springframework.samples.petclinic.service.ClinicServiceTests.shouldFindVets;org.springframework.aop.framework.JdkDynamicAopProxy.invoke;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.springframework.data.jpa.repository.support.CrudMethodMetadataPostProcessor$CrudMethodMetadataPopulatingMethodInterceptor.invoke;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.springframework.transaction.interceptor.TransactionInterceptor.invoke;org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction;org.springframework.transaction.interceptor.TransactionInterceptor$$Lambda/0x000000003ab75f70.proceedWithInvocation;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.springframework.data.repository.core.support.QueryExecutorMethodInterceptor.invoke;org.springframework.data.repository.core.support.QueryExecutorMethodInterceptor.doInvoke;org.springframework.aop.framework.ReflectiveMethodInvocation.proceed;org.springframework.data.repository.core.support.RepositoryFactorySupport$ImplementationMethodExecutionInterceptor.invoke;org.springframework.data.repository.core.support.RepositoryComposition.invoke;org.springframework.data.repository.core.support.RepositoryComposition$RepositoryFragments.invoke;org.springframework.data.repository.core.support.RepositoryMethodInvoker.invoke;org.springframework.data.repository.core.support.RepositoryMethodInvoker.doInvoke;org.springframework.data.repository.core.support.RepositoryMethodInvoker$RepositoryFragmentMethodInvoker$$Lambda/0x000000003ab79518.invoke;org.springframework.data.repository.core.support.RepositoryMethodInvoker$RepositoryFragmentMethodInvoker.lambda$new$0;org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection;org.springframework.data.jpa.repository.support.SimpleJpaRepository.findAll,0.3904
org.springframework.test.context.junit.jupiter.SpringExtension.postProcessTestInstance;org.springframework.test.context.TestContextManager.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.injectDependencies;org.springframework.test.context.support.DefaultTestContext.getApplicationContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContext;org.springframework.test.context.cache.DefaultContextCache.put;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate$$Lambda/0x000000003a222830.loadContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.lambda$loadContext$0;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContextInternal;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader$ContextLoaderHook.run;org.springframework.boot.SpringApplication.withHook;org.springframework.util.function.ThrowingSupplier.get;org.springframework.util.function.ThrowingSupplier.get;org.springframework.boot.test.context.SpringBootContextLoader$$Lambda/0x000000003a22e558.getWithException;org.springframework.boot.test.context.SpringBootContextLoader.lambda$loadContext$2;org.springframework.boot.SpringApplication.run;org.springframework.boot.SpringApplication.refreshContext;org.springframework.boot.SpringApplication.refresh;org.springframework.boot.web.server.servlet.context.ServletWebServerApplicationContext.refresh;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.context.support.AbstractApplicationContext.invokeBeanFactoryPostProcessors;org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanFactoryPostProcessors;org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanDefinitionRegistryPostProcessors;org.springframework.context.annotation.ConfigurationClassPostProcessor.postProcessBeanDefinitionRegistry;org.springframework.context.annotation.ConfigurationClassPostProcessor.processConfigBeanDefinitions;org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitions;org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitionsForConfigurationClass;org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitionsForBeanMethod;org.springframework.context.annotation.ConditionEvaluator.shouldSkip;org.springframework.boot.autoconfigure.condition.SpringBootCondition.matches;org.springframework.boot.autoconfigure.condition.OnBeanCondition.getMatchOutcome;org.springframework.boot.autoconfigure.condition.OnBeanCondition.evaluateConditionalOnMissingBean;org.springframework.boot.autoconfigure.condition.OnBeanCondition.getMatchingBeans;org.springframework.boot.autoconfigure.condition.OnBeanCondition.getBeanDefinitionsForType;org.springframework.boot.autoconfigure.condition.OnBeanCondition.collectBeanDefinitionsForType;org.springframework.beans.factory.support.DefaultListableBeanFactory.getBeanNamesForType;org.springframework.beans.factory.support.DefaultListableBeanFactory.getBeanNamesForType;org.springframework.beans.factory.support.DefaultListableBeanFactory.doGetBeanNamesForType;org.springframework.beans.factory.support.AbstractBeanFactory.isTypeMatch,0.3904
org.springframework.test.context.junit.jupiter.SpringExtension.postProcessTestInstance;org.springframework.test.context.TestContextManager.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.injectDependencies;org.springframework.test.context.support.DefaultTestContext.getApplicationContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContext;org.springframework.test.context.cache.DefaultContextCache.put;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate$$Lambda/0x000000003a222830.loadContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.lambda$loadContext$0;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContextInternal;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader$ContextLoaderHook.run;org.springframework.boot.SpringApplication.withHook;org.springframework.util.function.ThrowingSupplier.get;org.springframework.util.function.ThrowingSupplier.get;org.springframework.boot.test.context.SpringBootContextLoader$$Lambda/0x000000003a22e558.getWithException;org.springframework.boot.test.context.SpringBootContextLoader.lambda$loadContext$2;org.springframework.boot.SpringApplication.run;org.springframework.boot.SpringApplication.prepareEnvironment;org.springframework.boot.SpringApplicationRunListeners.environmentPrepared;org.springframework.boot.SpringApplicationRunListeners.doWithListeners;org.springframework.boot.SpringApplicationRunListeners.doWithListeners;org.springframework.boot.SpringApplicationRunListeners$$Lambda/0x000000003a23c030.accept;org.springframework.boot.SpringApplicationRunListeners.lambda$environmentPrepared$0;org.springframework.boot.context.event.EventPublishingRunListener.environmentPrepared;org.springframework.boot.context.event.EventPublishingRunListener.multicastInitialEvent;org.springframework.context.event.SimpleApplicationEventMulticaster.multicastEvent;org.springframework.context.event.SimpleApplicationEventMulticaster.multicastEvent;org.springframework.context.event.SimpleApplicationEventMulticaster.invokeListener;org.springframework.context.event.SimpleApplicationEventMulticaster.doInvokeListener;org.springframework.boot.context.logging.LoggingApplicationListener.onApplicationEvent;org.springframework.boot.context.logging.LoggingApplicationListener.onApplicationEnvironmentPreparedEvent;org.springframework.boot.context.logging.LoggingApplicationListener.initialize;org.springframework.boot.context.logging.LoggingApplicationListener.initializeSystem;org.springframework.boot.logging.logback.LogbackLoggingSystem.initialize;org.springframework.boot.logging.AbstractLoggingSystem.initialize;org.springframework.boot.logging.AbstractLoggingSystem.initializeWithConventions;org.springframework.boot.logging.AbstractLoggingSystem.getSelfInitializationConfig;org.springframework.boot.logging.AbstractLoggingSystem.findConfig;org.springframework.core.io.ClassPathResource.exists;org.springframework.core.io.ClassPathResource.resolveURL,0.3904
org.springframework.test.context.junit.jupiter.SpringExtension.postProcessTestInstance;org.springframework.test.context.junit.jupiter.SpringExtension.validateAutowiredConfig;org.springframework.test.context.junit.jupiter.SpringExtension$$Lambda/0x000000003a221ce8.apply;org.springframework.test.context.junit.jupiter.SpringExtension.lambda$validateAutowiredConfig$0;org.springframework.util.ReflectionUtils.getUniqueDeclaredMethods;org.springframework.util.ReflectionUtils.doWithMethods;org.springframework.util.ReflectionUtils$MethodFilter$$Lambda/0x000000003a0e7060.matches;org.springframework.util.ReflectionUtils$MethodFilter.lambda$and$0;org.springframework.test.context.junit.jupiter.SpringExtension$$Lambda/0x000000003a0e6e28.matches;org.springframework.test.context.junit.jupiter.SpringExtension.isAutowiredTestOrLifecycleMethod;org.springframework.core.annotation.TypeMappedAnnotations.isPresent;org.springframework.core.annotation.TypeMappedAnnotations.scan;org.springframework.core.annotation.AnnotationsScanner.scan;org.springframework.core.annotation.AnnotationsScanner.process;org.springframework.core.annotation.AnnotationsScanner.processMethod;org.springframework.core.annotation.AnnotationsScanner.processMethodInheritedAnnotations;org.springframework.core.annotation.AnnotationsScanner.processMethodAnnotations;org.springframework.core.annotation.TypeMappedAnnotations$IsPresent.doWithAnnotations;org.springframework.core.annotation.TypeMappedAnnotations$IsPresent.doWithAnnotations,0.3904
org.springframework.test.context.junit.jupiter.SpringExtension.postProcessTestInstance;org.springframework.test.context.TestContextManager.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.prepareTestInstance;org.springframework.test.context.support.DependencyInjectionTestExecutionListener.injectDependencies;org.springframework.test.context.support.DefaultTestContext.getApplicationContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContext;org.springframework.test.context.cache.DefaultContextCache.put;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate$$Lambda/0x000000003a222830.loadContext;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.lambda$loadContext$0;org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContextInternal;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader.loadContext;org.springframework.boot.test.context.SpringBootContextLoader$ContextLoaderHook.run;org.springframework.boot.SpringApplication.withHook;org.springframework.util.function.ThrowingSupplier.get;org.springframework.util.function.ThrowingSupplier.get;org.springframework.boot.test.context.SpringBootContextLoader$$Lambda/0x000000003a22e558.getWithException;org.springframework.boot.test.context.SpringBootContextLoader.lambda$loadContext$2;org.springframework.boot.SpringApplication.run;org.springframework.boot.SpringApplication.refreshContext;org.springframework.boot.SpringApplication.refresh;org.springframework.context.support.AbstractApplicationContext.refresh;org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization;org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons;org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingleton;org.springframework.beans.factory.support.DefaultListableBeanFactory.instantiateSingleton;org.springframework.beans.factory.support.AbstractBeanFactory.getBean;org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton;org.springframework.beans.factory.support.AbstractBeanFactory$$Lambda/0x000000003a2f1e30.getObject;org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0;org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean;org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean;org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean;org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeInitMethods;org.springframework.data.jpa.repository.support.JpaRepositoryFactoryBean.afterPropertiesSet;org.springframework.data.repository.core.support.RepositoryFactoryBeanSupport.afterPropertiesSet;org.springframework.data.mapping.context.AbstractMappingContext.getPersistentEntity;org.springframework.data.mapping.context.AbstractMappingContext.getPersistentEntity;org.springframework.data.mapping.context.AbstractMappingContext.getPersistentEntity;org.springframework.data.mapping.context.AbstractMappingContext.addPersistentEntity;org.springframework.data.mapping.context.AbstractMappingContext.doAddPersistentEntity;org.springframework.util.ReflectionUtils.doWithFields;org.springframework.data.mapping.context.AbstractMappingContext$PersistentPropertyCreator.doWith;org.springframework.data.mapping.context.AbstractMappingContext$PersistentPropertyCreator.createAndRegisterProperty;org.springframework.data.mapping.context.AbstractMappingContext$PersistentPropertyCreator$$Lambda/0x000000003a8e8258.accept;org.springframework.data.mapping.context.AbstractMappingContext$PersistentPropertyCreator.lambda$createAndRegisterProperty$0;org.springframework.data.mapping.context.AbstractMappingContext.addPersistentEntity;org.springframework.data.mapping.context.AbstractMappingContext.doAddPersistentEntity;org.springframework.data.mapping.model.InstantiationAwarePropertyAccessorFactory.isSupported;org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactory.isSupported;org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactory.findAccessorClass;org.springframework.data.util.ClassUtils.loadIfPresent;org.springframework.util.ClassUtils.forName,0.3904
